Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff_rem,,singles ,doubles,singles_ratio,doubles_ratio,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((1, 5), (3, 7)), ((0, 5), (3, 6)), ((0, 0), (2, 0)))",-1.578427532,-1.665138306,-1.650410545,0.005181554,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 0), (7, 3), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (2, 0), (0, 2), (0, 2), (2, 0), (6, 3)]"
"(((1, 5), (3, 7)), ((0, 5), (3, 6)), ((1, 0), (3, 0)))",-1.585332333,-1.674491241,-1.657904474,0.005266716,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 0), (7, 3), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((1, 5), (3, 7)), ((0, 5), (3, 6)), ((4, 0), (6, 0)))",-1.575251978,-1.664938185,-1.650273357,0.005628207,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 0), (7, 3), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((1, 5), (3, 7)), ((0, 5), (3, 6)), ((5, 0), (7, 0)))",-1.583961839,-1.672151496,-1.656179364,0.005215371,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 0), (7, 3), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((0, 4), (3, 7)))",-1.54476417,-1.676884684,-1.660893302,0.013485975,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (4, 1), (7, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (4, 0), (7, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((0, 1), (2, 3)))",-1.553415854,-1.666572575,-1.651627771,0.009645581,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (4, 1), (7, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((4, 5), (6, 7)))",-1.555500555,-1.667945987,-1.652770901,0.00946152,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (4, 1), (7, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((0, 0), (2, 0)))",-1.57461209,-1.664938168,-1.650267504,0.005723742,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (4, 1), (7, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((1, 0), (3, 0)))",-1.583171403,-1.672151478,-1.65634996,0.005355101,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (4, 1), (7, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (3, 1), (1, 3), (1, 3), (3, 1), (7, 2)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((4, 0), (6, 0)))",-1.577684635,-1.665138296,-1.650372471,0.005283522,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (4, 1), (7, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((5, 0), (7, 0)))",-1.585104981,-1.674491241,-1.657926016,0.005302903,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (4, 1), (7, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((0, 1), (2, 3)))",-1.519368195,-1.626355104,-1.622320809,0.010599241,,0,3,0,0.3,0.512820513,0.487179487,0.214285714,"[(4, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((4, 5), (6, 7)))",-1.517148019,-1.626355099,-1.62236978,0.011071619,,0,3,0,0.3,0.512820513,0.487179487,0.214285714,"[(4, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((0, 0), (2, 0)))",-1.546606049,-1.625402469,-1.620960872,0.00552864,,1,2,0.25,0.2,0.517241379,0.482758621,0.214285714,"[(4, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (2, 0), (0, 2), (0, 2), (2, 0), (7, 3)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((1, 0), (3, 0)))",-1.544510864,-1.625905583,-1.621362994,0.00590625,,1,2,0.25,0.2,0.517241379,0.482758621,0.214285714,"[(4, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((4, 0), (6, 0)))",-1.54678973,-1.625402465,-1.620979045,0.005504055,,1,2,0.25,0.2,0.517241379,0.482758621,0.214285714,"[(4, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((5, 0), (7, 0)))",-1.544407288,-1.625905583,-1.621338166,0.00591836,,1,2,0.25,0.2,0.517241379,0.482758621,0.214285714,"[(4, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (3, 7)), ((0, 1), (2, 3)), ((4, 5), (6, 7)))",-1.513593155,-1.613534392,-1.607931465,0.008899717,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (1, 0), (5, 4), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (3, 7)), ((0, 1), (2, 3)), ((0, 0), (2, 0)))",-1.539390721,-1.612985086,-1.607873883,0.004689944,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((1, 5), (3, 7)), ((0, 1), (2, 3)), ((1, 0), (3, 0)))",-1.542993026,-1.615493657,-1.609814113,0.004465058,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((1, 5), (3, 7)), ((0, 1), (2, 3)), ((4, 0), (6, 0)))",-1.53806691,-1.612986863,-1.60783424,0.00486748,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 5), (3, 7)), ((0, 1), (2, 3)), ((5, 0), (7, 0)))",-1.542903179,-1.615452573,-1.609560255,0.004443166,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (3, 7)), ((4, 5), (6, 7)), ((0, 0), (2, 0)))",-1.536533697,-1.612986861,-1.607843183,0.005085043,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(2, 0), (0, 2), (0, 2), (2, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (3, 7)), ((4, 5), (6, 7)), ((1, 0), (3, 0)))",-1.54456915,-1.615452573,-1.609641594,0.004234423,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 4), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (3, 7)), ((4, 5), (6, 7)), ((4, 0), (6, 0)))",-1.53992415,-1.612985085,-1.607875863,0.004617435,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((1, 5), (3, 7)), ((4, 5), (6, 7)), ((5, 0), (7, 0)))",-1.54367113,-1.615493655,-1.609872236,0.004382586,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (3, 7)), ((0, 0), (2, 0)), ((1, 0), (3, 0)))",-1.561232504,-1.614829675,-1.609803922,0.002359183,,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(2, 0), (0, 2), (0, 2), (2, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((1, 5), (3, 7)), ((0, 0), (2, 0)), ((4, 0), (6, 0)))",-1.562414765,-1.612628093,-1.607645337,0.002045805,,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(2, 0), (0, 2), (0, 2), (2, 0), (5, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (3, 7)), ((0, 0), (2, 0)), ((5, 0), (7, 0)))",-1.571880755,-1.623303178,-1.620454716,0.00235943,,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(2, 0), (0, 2), (0, 2), (2, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (3, 7)), ((1, 0), (3, 0)), ((4, 0), (6, 0)))",-1.573191327,-1.623303128,-1.619974591,0.002188674,,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(5, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((1, 5), (3, 7)), ((1, 0), (3, 0)), ((5, 0), (7, 0)))",-1.563087787,-1.614991659,-1.609728912,0.002175395,,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (3, 7)), ((4, 0), (6, 0)), ((5, 0), (7, 0)))",-1.562944161,-1.614829674,-1.609784432,0.002194011,,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(5, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (3, 6)), ((1, 4), (2, 7)), ((0, 4), (3, 7)))",-1.543579641,-1.672464413,-1.650902078,0.011518105,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 1), (5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (4, 0), (7, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 5), (3, 6)), ((1, 4), (2, 7)), ((0, 1), (2, 3)))",-1.546800826,-1.660077013,-1.641179581,0.00890735,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 1), (5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 5), (3, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)))",-1.544821243,-1.660077015,-1.640963609,0.009243354,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 1), (5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 5), (3, 6)), ((1, 4), (2, 7)), ((0, 0), (2, 0)))",-1.5551087,-1.638267455,-1.62755765,0.00524885,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 1), (5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 5), (3, 6)), ((1, 4), (2, 7)), ((1, 0), (3, 0)))",-1.555400969,-1.637876941,-1.627407864,0.005184993,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 1), (5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (3, 1), (1, 3), (1, 3), (3, 1), (7, 2)]"
"(((0, 5), (3, 6)), ((1, 4), (2, 7)), ((4, 0), (6, 0)))",-1.555768156,-1.638267461,-1.627396027,0.005130552,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 1), (5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2)]"
"(((0, 5), (3, 6)), ((1, 4), (2, 7)), ((5, 0), (7, 0)))",-1.554614133,-1.637876951,-1.627314584,0.005285356,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 1), (5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (3, 6)), ((0, 4), (3, 7)), ((0, 1), (2, 3)))",-1.551314192,-1.667088386,-1.647622114,0.009275216,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 5), (3, 6)), ((0, 4), (3, 7)), ((4, 5), (6, 7)))",-1.545471539,-1.663055779,-1.643995481,0.009706967,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 5), (3, 6)), ((0, 4), (3, 7)), ((0, 0), (2, 0)))",-1.5564283,-1.641257403,-1.629949712,0.005405398,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (2, 0), (0, 2), (0, 2), (2, 0), (7, 3)]"
"(((0, 5), (3, 6)), ((0, 4), (3, 7)), ((1, 0), (3, 0)))",-1.554848435,-1.641105897,-1.629823664,0.005621285,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 5), (3, 6)), ((0, 4), (3, 7)), ((4, 0), (6, 0)))",-1.554979699,-1.640559969,-1.629275713,0.005519898,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3)]"
"(((0, 5), (3, 6)), ((0, 4), (3, 7)), ((5, 0), (7, 0)))",-1.554295752,-1.640559084,-1.62920969,0.005612098,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
