Operator,Noisy_val_approx,Ideal_val,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((1, 4), (2, 7)), ((0, 1), (2, 3)), ((1, 0), (3, 0)))",-2.1028874837941434,-2.1028874837941434,0.2875816993464052,0.7124183006535948,0.1875,"[(11, 10), (12, 11), (12, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (11, 10), (6, 11), (6, 5), (11, 10), (11, 10), (11, 10), (12, 11), (12, 13), (12, 5), (6, 5), (13, 4), (13, 4), (13, 4), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (12, 5), (6, 5), (13, 4), (13, 4), (13, 4), (12, 13), (12, 5), (12, 5), (12, 5), (12, 5)]"
"(((1, 4), (2, 7)), ((0, 1), (2, 3)), ((4, 0), (6, 0)))",-2.1029136046183003,-2.1029136046183003,0.3,0.7,0.1875,"[(6, 5), (12, 13), (12, 5), (6, 5), (13, 4), (13, 4), (13, 4), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (12, 5), (6, 5), (6, 5), (13, 4), (13, 4), (13, 4), (5, 4), (12, 13), (12, 11), (12, 11), (12, 11), (12, 11), (13, 14), (13, 4), (5, 4), (3, 14), (3, 14), (3, 14), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (13, 4), (5, 4), (3, 14), (3, 14), (3, 14), (13, 14)]"
"(((1, 4), (2, 7)), ((0, 1), (2, 3)), ((5, 0), (7, 0)))",-2.1029036709927924,-2.1029036709927924,0.2543352601156069,0.7456647398843931,0.1875,"[(12, 11), (13, 4), (5, 4), (5, 4), (5, 4), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 13), (12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 5), (6, 11), (6, 7), (6, 7), (6, 7), (6, 5), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((1, 4), (2, 7)), ((1, 5), (2, 6)), ((1, 5), (3, 6)))",-2.1264191796264003,-2.1264191796264003,0.29441624365482233,0.7055837563451777,0.1875,"[(1, 2), (2, 3), (2, 3), (2, 3), (15, 2), (1, 2), (15, 2), (2, 3), (15, 2), (1, 2), (15, 2), (2, 3), (15, 2), (1, 2), (1, 2), (15, 2), (1, 2), (1, 2), (1, 2), (2, 3), (3, 4), (13, 4), (13, 4), (13, 4), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (3, 4), (3, 4), (3, 4), (15, 14), (13, 14), (13, 14), (15, 14), (13, 14), (13, 14), (13, 14), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (13, 14), (12, 13), (3, 14), (3, 14), (3, 14), (3, 4)]"
"(((1, 4), (2, 7)), ((1, 5), (2, 6)), ((0, 5), (2, 6)))",-2.1264191776395336,-2.1264191776395336,0.3073170731707317,0.6926829268292682,0.1875,"[(6, 7), (9, 8), (8, 7), (6, 7), (9, 10), (9, 10), (9, 10), (7, 10), (6, 7), (8, 7), (6, 7), (7, 10), (6, 7), (8, 7), (8, 7), (6, 7), (8, 7), (8, 7), (8, 7), (7, 10), (12, 11), (12, 11), (12, 11), (6, 11), (12, 11), (12, 11), (12, 11), (11, 10), (12, 11), (12, 11), (12, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (11, 10), (9, 10), (9, 10), (9, 10), (11, 10), (12, 11), (12, 11), (12, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (12, 11), (6, 11), (12, 11), (12, 11), (12, 11), (11, 10)]"
"(((1, 4), (2, 7)), ((1, 5), (2, 6)), ((0, 5), (3, 6)))",-2.1298175081104267,-2.1298175081104267,0.2675438596491228,0.7324561403508771,0.1875,"[(12, 13), (13, 14), (13, 14), (13, 14), (13, 4), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 14), (13, 4), (5, 4), (13, 14), (13, 14), (13, 14), (12, 13), (12, 11), (12, 11), (6, 11), (6, 11), (6, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (12, 5), (5, 4), (6, 5), (6, 5), (6, 5), (6, 7), (12, 5), (12, 11), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 5), (6, 7), (6, 5), (6, 5), (6, 5), (6, 11)]"
"(((1, 4), (2, 7)), ((1, 5), (2, 6)), ((0, 0), (2, 0)))",-2.126813538072037,-2.126813538072037,0.28205128205128205,0.717948717948718,0.1875,"[(12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 11), (12, 5), (5, 4), (12, 11), (12, 11), (12, 11), (12, 13), (13, 14), (3, 14), (3, 14), (3, 14), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (6, 5), (6, 5), (6, 5), (6, 5), (13, 14), (13, 14), (13, 14), (3, 14)]"
"(((1, 4), (2, 7)), ((1, 5), (2, 6)), ((1, 0), (3, 0)))",-2.1266914570437674,-2.1266914570437674,0.27647058823529413,0.7235294117647059,0.1875,"[(12, 13), (12, 5), (12, 5), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (5, 4), (5, 4), (5, 4), (12, 11), (12, 13), (12, 13), (12, 11), (6, 11), (13, 4), (5, 4), (6, 5), (6, 11), (6, 5), (6, 5), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (12, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (6, 5), (12, 5), (6, 5), (6, 5), (6, 5), (5, 4), (3, 4), (3, 4), (3, 4), (3, 4)]"
"(((1, 4), (2, 7)), ((1, 5), (2, 6)), ((4, 0), (6, 0)))",-2.126690163049016,-2.126690163049016,0.3013698630136986,0.6986301369863014,0.1875,"[(1, 2), (2, 3), (2, 3), (2, 3), (15, 2), (1, 2), (15, 2), (2, 3), (15, 2), (1, 2), (15, 2), (2, 3), (15, 2), (1, 2), (1, 2), (15, 2), (1, 2), (1, 2), (1, 2), (2, 3), (3, 4), (13, 4), (13, 4), (13, 4), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (13, 14), (15, 14), (3, 14), (3, 14), (3, 14), (2, 3), (2, 3), (2, 3), (2, 3), (13, 14)]"
"(((1, 4), (2, 7)), ((1, 5), (2, 6)), ((5, 0), (7, 0)))",-2.126606431055011,-2.126606431055011,0.3048780487804878,0.6951219512195121,0.1875,"[(6, 7), (7, 10), (7, 10), (7, 10), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 7), (6, 7), (6, 7), (12, 11), (11, 10), (11, 10), (7, 10), (6, 7), (12, 11), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (12, 5), (6, 5), (6, 5), (6, 7), (6, 11), (6, 11), (6, 11), (6, 11), (12, 5)]"
"(((1, 4), (2, 7)), ((1, 5), (3, 6)), ((0, 5), (2, 6)))",-2.1010642698792887,-2.1010642698792887,0.27586206896551724,0.7241379310344828,0.1875,"[(6, 5), (6, 7), (6, 7), (6, 7), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 7), (6, 11), (6, 7), (6, 7), (6, 7), (6, 5), (12, 5), (13, 4), (12, 13), (13, 4), (12, 13), (12, 13), (12, 13), (12, 5), (5, 4), (5, 4), (5, 4), (12, 5), (12, 13), (12, 5), (5, 4), (5, 4), (5, 4), (12, 5), (5, 4), (5, 4), (5, 4), (12, 5), (12, 13), (12, 13), (12, 5), (12, 11), (13, 4), (13, 14), (12, 13), (12, 11), (13, 14), (13, 14), (13, 14), (12, 13), (12, 11), (13, 14), (13, 14), (13, 14), (12, 13), (12, 11), (13, 14), (13, 14), (13, 14), (12, 13), (12, 11), (13, 14), (13, 14), (13, 14), (12, 13), (12, 13), (12, 11), (13, 14)]"
"(((1, 4), (2, 7)), ((1, 5), (3, 6)), ((0, 5), (3, 6)))",-2.103019140362142,-2.103019140362142,0.2807017543859649,0.7192982456140351,0.1875,"[(1, 2), (2, 3), (2, 3), (2, 3), (13, 14), (15, 2), (1, 2), (15, 2), (2, 3), (15, 2), (1, 2), (15, 2), (2, 3), (15, 2), (1, 2), (1, 2), (15, 2), (1, 2), (1, 2), (1, 2), (2, 3), (3, 4), (13, 4), (3, 4), (3, 4), (3, 4), (13, 14), (13, 4), (3, 4), (3, 4), (3, 4), (13, 14), (13, 4), (3, 4), (3, 4), (3, 4), (13, 14), (13, 4), (3, 4), (3, 4), (3, 4), (13, 14), (13, 4), (13, 4), (3, 4), (5, 4), (12, 5), (12, 5), (12, 5), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (12, 5), (12, 5), (12, 5), (13, 14), (13, 4), (13, 4), (5, 4), (13, 14)]"
"(((1, 4), (2, 7)), ((1, 5), (3, 6)), ((0, 0), (2, 0)))",-2.101068591540063,-2.101068591540063,0.28205128205128205,0.717948717948718,0.1875,"[(3, 4), (6, 7), (12, 5), (12, 13), (12, 13), (12, 13), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (3, 4), (12, 5), (12, 5), (12, 5), (13, 4), (13, 4), (3, 4), (2, 3), (2, 3), (2, 3), (2, 3), (12, 13), (12, 11), (6, 11), (6, 7), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (12, 11), (12, 11), (12, 11), (12, 5)]"
"(((1, 4), (2, 7)), ((1, 5), (3, 6)), ((1, 0), (3, 0)))",-2.1010668450883303,-2.1010668450883303,0.2894736842105263,0.7105263157894737,0.1875,"[(12, 5), (6, 5), (6, 5), (6, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (6, 11), (11, 10), (9, 10), (9, 10), (9, 10), (7, 10), (9, 10), (7, 10), (11, 10), (7, 10), (9, 10), (7, 10), (11, 10), (7, 10), (9, 10), (9, 10), (7, 10), (11, 10), (11, 10), (11, 10), (9, 10), (7, 10), (7, 10), (7, 10), (7, 10)]"
"(((1, 4), (2, 7)), ((1, 5), (3, 6)), ((4, 0), (6, 0)))",-2.1010876487031913,-2.1010876487031913,0.2777777777777778,0.7222222222222222,0.1875,"[(3, 4), (13, 14), (15, 2), (2, 3), (15, 2), (2, 3), (2, 3), (2, 3), (3, 4), (2, 3), (2, 3), (2, 3), (15, 2), (2, 3), (3, 4), (3, 4), (3, 4), (15, 2), (2, 3), (3, 4), (3, 4), (3, 4), (15, 2), (2, 3), (2, 3), (3, 4), (5, 4), (12, 5), (12, 5), (12, 5), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (12, 13), (13, 14), (13, 4), (13, 4), (13, 4), (3, 4), (3, 4), (3, 4), (3, 4), (12, 13), (15, 2)]"
"(((1, 4), (2, 7)), ((1, 5), (3, 6)), ((5, 0), (7, 0)))",-2.101079119520975,-2.101079119520975,0.2802547770700637,0.7197452229299363,0.1875,"[(2, 3), (6, 5), (13, 4), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (12, 5), (6, 5), (13, 4), (13, 4), (13, 4), (12, 13), (13, 4), (3, 4), (2, 3), (13, 14), (13, 14), (13, 14), (3, 14), (2, 3), (3, 4), (2, 3), (3, 14), (2, 3), (3, 4), (3, 4), (2, 3), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (5, 4), (5, 4), (5, 4)]"
"(((1, 4), (2, 7)), ((0, 5), (2, 6)), ((0, 5), (3, 6)))",-2.1030191400997165,-2.1030191400997165,0.28292682926829266,0.7170731707317073,0.1875,"[(6, 5), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (5, 4), (6, 7), (6, 7), (6, 7), (6, 11), (13, 14), (3, 14), (3, 14), (3, 14), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (3, 4), (3, 4), (3, 4), (2, 3), (3, 4), (2, 3), (13, 14), (13, 14), (13, 14), (3, 14), (2, 3), (3, 4), (2, 3), (3, 14), (2, 3), (3, 4), (3, 4), (2, 3), (13, 4), (13, 4), (13, 4), (13, 14)]"
"(((1, 4), (2, 7)), ((0, 5), (2, 6)), ((0, 0), (2, 0)))",-2.101068570998617,-2.101068570998617,0.28205128205128205,0.717948717948718,0.1875,"[(2, 3), (12, 11), (12, 5), (12, 5), (12, 5), (13, 14), (3, 14), (13, 14), (15, 2), (15, 2), (15, 2), (15, 14), (13, 14), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (3, 14), (13, 14), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (12, 13), (12, 5), (12, 5), (12, 5), (12, 11), (12, 13), (12, 13), (12, 13), (12, 13), (15, 14), (15, 14), (15, 14), (3, 14)]"
"(((1, 4), (2, 7)), ((0, 5), (2, 6)), ((1, 0), (3, 0)))",-2.101066835181502,-2.101066835181502,0.25882352941176473,0.7411764705882353,0.1875,"[(6, 7), (6, 5), (6, 5), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 7), (6, 11), (6, 7), (6, 7), (6, 7), (6, 5), (12, 11), (13, 4), (5, 4), (5, 4), (5, 4), (3, 4), (3, 4), (3, 4), (3, 4), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 13), (12, 11), (13, 4), (13, 4), (13, 4), (5, 4)]"
"(((1, 4), (2, 7)), ((0, 5), (2, 6)), ((4, 0), (6, 0)))",-2.101087645840698,-2.101087645840698,0.2717391304347826,0.7282608695652174,0.1875,"[(6, 5), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (5, 4), (6, 7), (6, 7), (6, 7), (6, 11), (12, 13), (13, 4), (5, 4), (5, 4), (5, 4), (5, 4), (12, 5), (5, 4), (12, 13), (12, 13), (12, 13), (12, 5), (5, 4), (12, 13), (12, 13), (12, 13), (12, 5), (5, 4), (12, 13), (12, 13), (12, 13), (12, 5), (12, 5), (5, 4), (6, 5), (6, 5), (6, 5), (6, 5), (12, 13)]"
"(((1, 4), (2, 7)), ((0, 5), (2, 6)), ((5, 0), (7, 0)))",-2.101079099458433,-2.101079099458433,0.26256983240223464,0.7374301675977654,0.1875,"[(12, 11), (3, 14), (2, 3), (2, 3), (2, 3), (3, 4), (3, 14), (3, 4), (2, 3), (3, 4), (3, 14), (3, 4), (2, 3), (3, 4), (3, 14), (3, 14), (3, 4), (13, 4), (12, 13), (13, 4), (5, 4), (5, 4), (5, 4), (12, 13), (12, 13), (12, 13), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 13), (12, 5), (12, 11), (12, 11), (12, 11), (12, 13), (3, 14), (3, 14), (3, 14), (2, 3), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((1, 4), (2, 7)), ((0, 5), (3, 6)), ((0, 0), (2, 0)))",-2.1030668347733217,-2.1030668347733217,0.2894736842105263,0.7105263157894737,0.1875,"[(5, 4), (7, 10), (6, 7), (6, 7), (6, 7), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 11), (6, 7), (6, 7), (6, 7), (7, 10), (12, 11), (3, 14), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (3, 14), (3, 14), (3, 14), (13, 14), (12, 13), (12, 13), (12, 13), (12, 13)]"
"(((1, 4), (2, 7)), ((0, 5), (3, 6)), ((1, 0), (3, 0)))",-2.10304879902131,-2.10304879902131,0.2972972972972973,0.7027027027027027,0.1875,"[(5, 4), (6, 11), (11, 10), (11, 10), (11, 10), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (12, 11), (3, 14), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (6, 5), (6, 5), (6, 5), (6, 5), (13, 14), (13, 14), (13, 14), (3, 14)]"
"(((1, 4), (2, 7)), ((0, 5), (3, 6)), ((4, 0), (6, 0)))",-2.103066859359095,-2.103066859359095,0.3032258064516129,0.6967741935483871,0.1875,"[(5, 4), (6, 7), (7, 10), (7, 10), (7, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (7, 10), (7, 10), (7, 10), (12, 11), (6, 11), (6, 11), (6, 7), (12, 11), (3, 14), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (6, 5), (6, 5), (6, 5), (5, 4), (5, 4), (5, 4), (5, 4), (13, 14), (13, 14), (13, 14), (3, 14)]"
"(((1, 4), (2, 7)), ((0, 5), (3, 6)), ((5, 0), (7, 0)))",-2.1030488388913016,-2.1030488388913016,0.29931972789115646,0.7006802721088435,0.1875,"[(3, 4), (5, 4), (5, 4), (5, 4), (6, 7), (7, 10), (7, 10), (7, 10), (8, 7), (6, 7), (8, 7), (7, 10), (8, 7), (6, 7), (8, 7), (7, 10), (8, 7), (6, 7), (6, 7), (8, 7), (7, 10), (7, 10), (7, 10), (6, 7), (13, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (3, 4), (13, 4), (5, 4), (5, 4), (5, 4), (3, 4), (6, 5), (6, 5), (6, 5), (6, 5)]"
"(((1, 4), (2, 7)), ((0, 0), (2, 0)), ((1, 0), (3, 0)))",-2.1010703862275495,-2.1010703862275495,0.25925925925925924,0.7407407407407407,0.1875,"[(12, 5), (5, 4), (5, 4), (5, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (5, 4), (5, 4), (5, 4), (13, 14), (12, 13), (12, 13), (12, 5), (5, 4), (5, 4), (5, 4), (5, 4), (13, 14), (3, 14), (3, 14), (3, 14), (3, 14)]"
"(((1, 4), (2, 7)), ((0, 0), (2, 0)), ((4, 0), (6, 0)))",-2.1010877109802033,-2.1010877109802033,0.28,0.72,0.1875,"[(3, 4), (12, 5), (12, 13), (12, 13), (12, 13), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (3, 4), (12, 5), (12, 5), (12, 5), (13, 4), (13, 4), (3, 4), (2, 3), (2, 3), (2, 3), (2, 3), (12, 13), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((1, 4), (2, 7)), ((0, 0), (2, 0)), ((5, 0), (7, 0)))",-2.1010896951959106,-2.1010896951959106,0.27184466019417475,0.7281553398058253,0.1875,"[(13, 14), (13, 4), (13, 4), (13, 4), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (13, 4), (12, 13), (12, 11), (12, 11), (12, 11), (12, 11), (13, 14), (13, 14), (13, 14), (13, 4), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((1, 4), (2, 7)), ((1, 0), (3, 0)), ((4, 0), (6, 0)))",-2.101096885305264,-2.101096885305264,0.2616822429906542,0.7383177570093458,0.1875,"[(11, 10), (12, 5), (6, 5), (6, 5), (6, 5), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (6, 11), (6, 5), (6, 5), (6, 5), (11, 10), (12, 5), (5, 4), (5, 4), (5, 4), (5, 4), (12, 13), (12, 13), (12, 13), (12, 13)]"
"(((1, 4), (2, 7)), ((1, 0), (3, 0)), ((5, 0), (7, 0)))",-2.1010795854796305,-2.1010795854796305,0.28,0.72,0.1875,"[(5, 4), (3, 14), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (13, 4), (5, 4), (13, 14), (13, 14), (13, 14), (13, 4), (13, 4), (13, 4), (13, 4), (3, 14), (2, 3), (2, 3), (2, 3), (2, 3)]"
"(((1, 4), (2, 7)), ((4, 0), (6, 0)), ((5, 0), (7, 0)))",-2.1010981096059655,-2.1010981096059655,0.27722772277227725,0.7227722772277227,0.1875,"[(7, 10), (6, 7), (6, 7), (6, 7), (8, 7), (6, 7), (8, 7), (7, 10), (8, 7), (6, 7), (8, 7), (7, 10), (8, 7), (6, 7), (6, 7), (8, 7), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 5), (6, 5), (6, 5), (9, 10), (9, 10), (9, 10), (9, 10)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((1, 5), (2, 6)))",-2.1274635176310657,-2.1274635176310657,0.2863636363636364,0.7136363636363636,0.1875,"[(5, 4), (12, 11), (6, 11), (6, 11), (6, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (6, 11), (6, 11), (6, 11), (12, 5), (12, 5), (5, 4), (12, 11), (13, 14), (15, 2), (2, 3), (2, 3), (2, 3), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (3, 14), (13, 14), (13, 4), (3, 14), (3, 14), (3, 14), (15, 14), (13, 14), (13, 14), (13, 14), (12, 13), (13, 14), (13, 14), (13, 14), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 14), (13, 4), (12, 13), (12, 13), (12, 13), (13, 14)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((1, 5), (3, 6)))",-2.1022382598639817,-2.1022382598639817,0.29577464788732394,0.704225352112676,0.1875,"[(3, 4), (7, 10), (6, 7), (6, 7), (6, 7), (12, 5), (5, 4), (3, 4), (12, 13), (12, 13), (12, 13), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 11), (12, 11), (11, 10), (11, 10), (11, 10), (6, 11), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (5, 4), (3, 4), (12, 5), (12, 5), (12, 5), (5, 4), (12, 13), (12, 11), (12, 11), (12, 11), (6, 11), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (6, 11), (6, 11), (6, 11), (12, 11)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((0, 5), (2, 6)))",-2.1022382527872168,-2.1022382527872168,0.28378378378378377,0.7162162162162162,0.1875,"[(6, 5), (7, 10), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (6, 7), (6, 7), (6, 7), (6, 11), (13, 14), (13, 4), (13, 4), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (13, 14), (12, 13), (12, 5), (6, 5), (6, 5), (6, 5), (3, 14), (3, 14), (3, 14), (3, 4), (5, 4), (6, 5), (6, 5), (6, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (6, 5), (12, 5), (5, 4), (5, 4), (5, 4), (6, 5)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((0, 5), (3, 6)))",-2.104855055217752,-2.104855055217752,0.2747747747747748,0.7252252252252253,0.1875,"[(5, 4), (12, 11), (12, 5), (12, 11), (13, 14), (3, 14), (3, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (13, 14), (13, 4), (13, 4), (13, 4), (3, 4), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 5), (12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (15, 14), (15, 14), (13, 14), (13, 4), (13, 4), (13, 4), (12, 13), (13, 14), (13, 14), (13, 14), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 14), (13, 4), (13, 14), (13, 14), (13, 14), (12, 13)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((0, 0), (2, 0)))",-2.1022459806543967,-2.1022459806543967,0.26666666666666666,0.7333333333333333,0.1875,"[(6, 5), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (7, 10), (7, 10), (7, 10), (11, 10), (12, 13), (3, 14), (3, 4), (3, 4), (3, 4), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (13, 14), (12, 13), (13, 4), (13, 4), (13, 4), (13, 14), (12, 13), (12, 13), (12, 13), (12, 13)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((1, 0), (3, 0)))",-2.1022409822918764,-2.1022409822918764,0.2634730538922156,0.7365269461077845,0.1875,"[(6, 5), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (6, 11), (6, 11), (6, 11), (6, 7), (13, 4), (13, 14), (13, 14), (13, 14), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (3, 4), (3, 4), (3, 4), (12, 13), (13, 14), (13, 14), (12, 13), (3, 14), (13, 14), (13, 14), (13, 14), (13, 14)]"
