Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff,diff_rem,two_qc_ratio,single_qc_ratio,singles,doubles,singles_ratio,doubles_ratio,param_ratio,cnot_con
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((1, 5), (4, 9)))",-24.67555189,-24.68834123,-24.68618844,0.000163567,0.000113136,0.37745098,0.62254902,0,3,0,0.25,0.1875,"[(1, 2), (4, 7), (1, 4), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (1, 4), (4, 7), (10, 12), (13, 12), (12, 13), (13, 12), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (13, 12), (12, 13), (13, 12), (10, 12), (7, 10), (7, 10), (7, 4), (4, 7), (7, 4), (1, 4), (2, 1), (10, 7), (7, 10), (10, 7), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (1, 4), (1, 2), (4, 7)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((0, 6), (4, 9)))",-24.67524834,-24.68834122,-24.68614719,0.000171424,0.000118785,0.403314917,0.596685083,0,3,0,0.25,0.1875,"[(10, 7), (11, 8), (14, 13), (11, 14), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (14, 11), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (14, 11), (11, 14), (11, 8), (14, 13), (12, 15), (12, 10), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (12, 10), (10, 7), (10, 12), (12, 10), (10, 12), (12, 13), (10, 12), (10, 12), (12, 10), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (13, 12), (12, 13), (13, 12), (10, 12)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((1, 5), (2, 7)))",-24.67627683,-24.68861065,-24.68640267,0.000152123,0.000102533,0.394594595,0.605405405,0,3,0,0.25,0.1875,"[(7, 10), (4, 7), (7, 4), (4, 7), (7, 6), (7, 4), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (7, 4), (7, 6), (4, 7), (7, 4), (4, 7), (7, 10), (13, 12), (14, 11), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (14, 13), (13, 12), (10, 12), (12, 10), (10, 12), (13, 12), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (14, 13), (13, 12), (14, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((0, 6), (3, 8)))",-24.67291862,-24.68657952,-24.68442374,0.00018662,0.000132368,0.419689119,0.580310881,0,3,0,0.25,0.1875,"[(1, 0), (4, 7), (1, 4), (0, 1), (1, 4), (4, 1), (1, 4), (7, 4), (4, 1), (1, 4), (4, 1), (0, 1), (4, 1), (0, 1), (1, 4), (4, 1), (1, 4), (7, 4), (4, 1), (1, 4), (4, 1), (0, 1), (4, 1), (1, 4), (1, 0), (4, 7), (7, 10), (10, 7), (7, 10), (11, 8), (14, 13), (11, 14), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 13), (11, 14), (14, 11), (11, 14), (11, 8), (13, 14), (12, 15), (13, 12), (12, 13), (13, 12), (12, 10), (13, 12), (13, 12), (12, 13), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (13, 12)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((1, 6), (3, 8)))",-24.66849721,-24.68548403,-24.68343217,0.000288552,0.000223053,0.376344086,0.623655914,0,3,0,0.25,0.1875,"[(2, 1), (0, 1), (1, 0), (0, 1), (1, 4), (1, 2), (4, 1), (0, 1), (4, 1), (2, 1), (4, 1), (0, 1), (4, 1), (2, 1), (1, 2), (1, 4), (0, 1), (1, 0), (0, 1), (3, 5), (3, 2), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (3, 2), (2, 1), (3, 5), (13, 14), (12, 15), (12, 13), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (12, 13), (13, 14), (12, 15)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((1, 6), (2, 7)))",-24.63422419,-24.68511982,-24.68268763,0.002590365,0.002348705,0.362244898,0.637755102,0,3,0,0.25,0.1875,"[(10, 7), (4, 7), (7, 4), (4, 7), (7, 6), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (7, 10), (7, 6), (4, 7), (7, 4), (4, 7), (13, 12), (14, 11), (13, 14), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (13, 12), (13, 12), (13, 12), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (12, 10), (10, 7), (12, 13), (14, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((0, 6), (2, 7)))",-24.64391988,-24.68861065,-24.68609431,0.001997266,0.001778683,0.379310345,0.620689655,0,3,0,0.25,0.1875,"[(10, 7), (4, 7), (7, 4), (4, 7), (7, 6), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (7, 10), (7, 6), (4, 7), (7, 4), (4, 7), (10, 7), (13, 12), (14, 11), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (14, 13), (13, 12), (10, 12), (10, 12), (12, 13), (13, 12), (12, 13), (10, 12), (12, 10), (10, 12), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (14, 13), (13, 12), (14, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((0, 5), (3, 8)))",-24.64374147,-24.69853162,-24.69914541,0.00300196,0.003069597,0.362244898,0.637755102,0,3,0,0.25,0.1875,"[(8, 5), (10, 7), (4, 7), (7, 4), (4, 7), (7, 6), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (7, 10), (7, 6), (4, 7), (7, 4), (4, 7), (10, 7), (13, 12), (14, 11), (13, 14), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (13, 12), (14, 11), (14, 11), (8, 11), (5, 8), (11, 14), (14, 11), (11, 8), (5, 8), (14, 11), (11, 14), (14, 11), (11, 8), (5, 8), (14, 11), (11, 14), (14, 11), (11, 8), (5, 8), (14, 11), (11, 14), (14, 11), (11, 8), (8, 11), (8, 5), (11, 14)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((1, 5), (3, 8)))",-24.64385567,-24.68657952,-24.68443689,0.001825327,0.001646836,0.42408377,0.57591623,0,3,0,0.25,0.1875,"[(1, 0), (4, 7), (1, 4), (0, 1), (7, 4), (4, 7), (7, 4), (4, 1), (0, 1), (7, 4), (4, 7), (7, 4), (4, 1), (0, 1), (7, 4), (4, 7), (7, 4), (4, 1), (0, 1), (1, 4), (4, 1), (1, 4), (7, 4), (4, 7), (1, 4), (4, 1), (1, 4), (1, 0), (7, 4), (7, 10), (10, 7), (7, 10), (11, 8), (14, 13), (11, 14), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (14, 11), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (14, 11), (11, 14), (11, 8), (14, 13), (12, 15), (10, 12), (12, 10), (10, 12), (12, 13), (10, 12), (10, 12), (12, 10), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (13, 12), (12, 13), (13, 12), (10, 12)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((0, 0), (4, 0)))",-24.67817937,-24.68798964,-24.68577071,9.62E-05,5.76E-05,0.386861314,0.613138686,1,2,0.25,0.166666667,0.1875,"[(1, 2), (4, 7), (1, 4), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (1, 4), (1, 2), (4, 7), (8, 5), (11, 8), (8, 11), (11, 8), (8, 9), (8, 11), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (8, 11), (8, 9), (11, 8), (8, 11), (11, 8), (8, 5), (5, 3), (3, 5), (5, 3), (2, 3), (3, 2), (3, 2), (2, 3)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((5, 0), (9, 0)))",-24.67851585,-24.68798963,-24.68584176,8.98E-05,5.37E-05,0.381294964,0.618705036,1,2,0.25,0.166666667,0.1875,"[(10, 7), (4, 7), (7, 4), (4, 7), (7, 6), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (7, 10), (7, 6), (10, 7), (7, 10), (10, 7), (7, 4), (13, 12), (14, 11), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (11, 14), (14, 13), (13, 14), (14, 13), (12, 13), (13, 14), (14, 13), (13, 14), (11, 14), (13, 14), (11, 14), (14, 13), (13, 14), (14, 13), (12, 13), (13, 12), (13, 14), (14, 13), (13, 14), (12, 13), (10, 12), (12, 10), (12, 10), (10, 12), (14, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((1, 0), (4, 0)))",-24.66056354,-24.68549449,-24.68339477,0.000621553,0.000521265,0.373134328,0.626865672,1,2,0.25,0.166666667,0.1875,"[(7, 4), (10, 7), (7, 10), (10, 7), (7, 6), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (7, 10), (7, 6), (4, 7), (7, 4), (4, 7), (10, 7), (6, 7), (7, 6), (7, 6), (6, 7), (13, 12), (14, 11), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (14, 13), (13, 12), (14, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (2, 7)), ((6, 0), (9, 0)))",-24.67623673,-24.68549451,-24.68340961,8.57E-05,5.15E-05,0.384615385,0.615384615,1,2,0.25,0.166666667,0.1875,"[(1, 2), (4, 7), (1, 4), (2, 1), (1, 4), (4, 1), (1, 4), (7, 4), (4, 1), (1, 4), (4, 1), (2, 1), (4, 1), (2, 1), (1, 4), (4, 1), (1, 4), (7, 4), (4, 1), (1, 4), (4, 1), (2, 1), (4, 1), (1, 4), (1, 2), (4, 7), (1, 4), (4, 1), (4, 1), (1, 4), (8, 11), (9, 8), (8, 9), (9, 8), (8, 5), (8, 9), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (8, 9), (8, 5), (9, 8), (8, 9), (9, 8), (8, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((1, 5), (4, 9)))",-24.66124792,-24.67515035,-24.6733522,0.000193277,0.000146513,0.376811594,0.623188406,0,3,0,0.25,0.1875,"[(6, 7), (10, 7), (7, 10), (10, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 10), (10, 7), (7, 10), (6, 7), (4, 7), (7, 4), (4, 7), (12, 13), (10, 12), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (7, 10), (10, 7), (7, 10), (12, 13), (10, 12), (10, 12), (7, 10), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (10, 12)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((0, 6), (4, 9)))",-24.66062892,-24.67515035,-24.67330601,0.000210872,0.000160709,0.373134328,0.626865672,0,3,0,0.25,0.1875,"[(3, 2), (5, 8), (5, 3), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (5, 3), (3, 2), (9, 8), (8, 9), (9, 8), (11, 8), (5, 8), (8, 5), (5, 8), (8, 11), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (8, 11), (5, 8), (8, 5), (5, 8), (11, 8), (8, 5), (5, 8), (8, 5), (3, 5), (3, 5), (8, 5), (3, 5), (5, 3), (3, 5), (9, 8), (5, 8), (3, 5), (5, 3), (3, 5), (9, 8), (5, 8), (3, 5), (5, 3), (3, 5), (9, 8), (5, 8), (3, 5), (5, 3), (3, 5), (9, 8), (5, 8), (8, 5), (5, 3), (8, 9)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((1, 5), (2, 7)))",-24.66050901,-24.67333212,-24.67159191,0.000164432,0.000122831,0.389671362,0.610328638,0,3,0,0.25,0.1875,"[(1, 2), (4, 7), (10, 7), (7, 10), (10, 7), (7, 6), (7, 4), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (7, 4), (4, 7), (7, 4), (4, 7), (4, 1), (7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (4, 1), (1, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (1, 4), (4, 1), (1, 4), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (1, 4), (2, 1), (1, 2), (2, 1), (1, 4), (7, 4), (4, 7), (4, 1), (2, 1), (1, 2), (2, 1), (1, 4), (4, 1), (1, 4), (7, 4), (7, 10), (7, 10), (12, 15), (12, 10), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (12, 10), (10, 7), (12, 15)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((0, 6), (3, 8)))",-24.6564456,-24.67333212,-24.67159802,0.000285155,0.000229596,0.407407407,0.592592593,0,3,0,0.25,0.1875,"[(1, 4), (2, 1), (1, 2), (2, 1), (1, 0), (1, 2), (0, 1), (4, 1), (0, 1), (2, 1), (0, 1), (4, 1), (0, 1), (2, 1), (2, 1), (1, 2), (1, 4), (3, 5), (2, 3), (2, 1), (1, 2), (2, 1), (0, 1), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (3, 2), (2, 1), (0, 1), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (3, 2), (2, 1), (0, 1), (1, 2), (2, 1), (1, 2), (3, 2), (2, 1), (1, 2), (2, 1), (0, 1), (2, 1), (1, 2), (1, 0), (2, 3), (5, 3), (8, 11), (8, 5), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (8, 5), (5, 3), (8, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((1, 6), (3, 8)))",-24.64960078,-24.67226775,-24.67063194,0.000513791,0.00044231,0.383783784,0.616216216,0,3,0,0.25,0.1875,"[(7, 4), (12, 13), (10, 12), (12, 10), (10, 12), (14, 11), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (7, 10), (4, 7), (12, 13), (13, 12), (12, 13), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (10, 12), (13, 14), (11, 14), (14, 11), (11, 14), (15, 12), (12, 15), (15, 12), (12, 13), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (13, 12), (14, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((1, 6), (2, 7)))",-24.62452984,-24.67226775,-24.68073093,0.002278908,0.003158563,0.365979381,0.634020619,0,3,0,0.25,0.1875,"[(2, 1), (3, 5), (3, 2), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (4, 1), (1, 4), (4, 1), (1, 0), (5, 3), (2, 3), (3, 2), (1, 2), (0, 1), (4, 1), (0, 1), (2, 1), (0, 1), (4, 1), (0, 1), (2, 1), (1, 2), (1, 0), (4, 1), (1, 4), (4, 1), (2, 1), (5, 3), (5, 3), (5, 3), (8, 11), (5, 8), (3, 5), (11, 8), (8, 11), (11, 8), (8, 5), (3, 5), (11, 8), (8, 11), (11, 8), (8, 5), (3, 5), (11, 8), (8, 11), (11, 8), (8, 5), (3, 5), (11, 8), (8, 11), (11, 8), (8, 5), (5, 8), (5, 3), (8, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((0, 6), (2, 7)))",-24.6310707,-24.67333212,-24.67192694,0.001786027,0.001669232,0.427135678,0.572864322,0,3,0,0.25,0.1875,"[(1, 2), (4, 7), (1, 4), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (1, 4), (4, 7), (6, 7), (7, 6), (6, 7), (7, 10), (7, 4), (4, 7), (7, 4), (1, 4), (2, 1), (1, 4), (4, 1), (1, 4), (10, 7), (7, 10), (10, 7), (7, 4), (4, 1), (1, 4), (4, 1), (2, 1), (4, 1), (2, 1), (1, 4), (4, 1), (1, 4), (7, 4), (4, 1), (1, 4), (4, 1), (2, 1), (4, 1), (1, 4), (1, 2), (4, 7), (10, 7), (12, 15), (12, 10), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (12, 10), (10, 7), (12, 15)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((0, 5), (3, 8)))",-24.626763,-24.68690943,-24.6836761,0.003617594,0.003239101,0.365482234,0.634517766,0,3,0,0.25,0.1875,"[(2, 1), (4, 1), (1, 4), (4, 1), (1, 0), (1, 2), (0, 1), (4, 1), (0, 1), (2, 1), (0, 1), (4, 1), (0, 1), (2, 1), (2, 1), (1, 2), (1, 4), (0, 1), (1, 0), (0, 1), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (2, 1), (5, 3), (5, 3), (5, 3), (8, 11), (8, 5), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (8, 5), (5, 3), (8, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((1, 5), (3, 8)))",-24.62686141,-24.67333212,-24.67153936,0.002159527,0.00199612,0.397129187,0.602870813,0,3,0,0.25,0.1875,"[(4, 1), (2, 1), (1, 2), (2, 1), (1, 0), (1, 4), (0, 1), (2, 1), (0, 1), (4, 1), (0, 1), (2, 1), (0, 1), (4, 1), (1, 4), (1, 2), (2, 1), (1, 2), (4, 1), (3, 5), (2, 3), (2, 1), (1, 2), (2, 1), (0, 1), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (3, 2), (2, 1), (0, 1), (1, 2), (2, 1), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (2, 1), (1, 2), (2, 1), (0, 1), (2, 1), (0, 1), (1, 2), (2, 1), (1, 2), (3, 2), (2, 3), (1, 2), (2, 1), (1, 2), (1, 0), (3, 2), (3, 5), (3, 5), (8, 11), (8, 5), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (8, 5), (5, 3), (8, 11)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((0, 0), (4, 0)))",-24.66229737,-24.67401184,-24.67207526,0.000137229,9.56E-05,0.372262774,0.627737226,1,2,0.25,0.166666667,0.1875,"[(3, 2), (5, 8), (5, 3), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (5, 3), (3, 2), (9, 8), (8, 9), (9, 8), (11, 8), (5, 8), (8, 5), (5, 8), (8, 11), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (8, 11), (8, 9), (5, 8), (8, 5), (5, 8), (11, 8), (9, 8), (8, 9), (8, 9), (9, 8)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((5, 0), (9, 0)))",-24.66236046,-24.67401184,-24.67213836,0.000135755,9.56E-05,0.379844961,0.620155039,1,2,0.25,0.166666667,0.1875,"[(7, 4), (10, 7), (7, 10), (10, 7), (7, 6), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (10, 7), (7, 10), (7, 4), (6, 7), (7, 6), (6, 7), (12, 13), (10, 12), (7, 10), (10, 12), (12, 10), (10, 12), (13, 12), (12, 10), (10, 12), (12, 10), (7, 10), (12, 10), (7, 10), (10, 12), (12, 10), (10, 12), (13, 12), (12, 10), (10, 12), (12, 10), (7, 10), (12, 10), (10, 12), (10, 7), (12, 13), (10, 12), (12, 10), (12, 10), (10, 12)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((1, 0), (4, 0)))",-24.64463256,-24.67208194,-24.67059266,0.000753468,0.000673927,0.368421053,0.631578947,1,2,0.25,0.166666667,0.1875,"[(7, 4), (10, 7), (7, 10), (10, 7), (7, 6), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (10, 7), (7, 10), (7, 4), (6, 7), (7, 6), (6, 7), (12, 13), (10, 12), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (10, 7), (7, 4), (4, 7), (4, 7), (7, 4), (12, 13)]"
"(((1, 6), (4, 9)), ((0, 5), (4, 9)), ((6, 0), (9, 0)))",-24.6606812,-24.67208195,-24.67034652,0.000129977,9.34E-05,0.376811594,0.623188406,1,2,0.25,0.166666667,0.1875,"[(10, 7), (4, 7), (7, 4), (4, 7), (7, 6), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (10, 7), (7, 10), (7, 4), (6, 7), (7, 6), (6, 7), (12, 13), (10, 12), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (10, 7), (6, 7), (7, 6), (6, 7), (10, 7), (7, 10), (7, 10), (10, 7), (12, 13)]"
