Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff,diff_REM,two_qc_ratio,single_qc_ratio,singles,doubles,singles_ratio,doubles_ratio,param_ratio,cnot_con
"(((1, 4), (3, 6)), ((0, 4), (3, 7)), ((1, 0), (3, 0)), ((5, 0), (7, 0)))",-1.67496199,-1.67496199,,0,,0.274285714,0.725714286,2,2,0.5,0.2,0.285714286,"[(5, 9), (5, 6), (5, 6), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 9), (5, 4), (5, 6), (5, 6), (5, 6), (5, 9), (9, 10), (11, 10), (11, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (9, 10), (4, 10), (5, 4), (5, 4), (5, 4), (5, 4), (11, 10), (11, 10), (11, 10), (9, 10), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((1, 4), (3, 6)), ((0, 4), (3, 7)), ((4, 0), (6, 0)), ((5, 0), (7, 0)))",-1.674857182,-1.674857182,,0,,0.278350515,0.721649485,2,2,0.5,0.2,0.285714286,"[(5, 4), (9, 8), (6, 8), (6, 8), (6, 8), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (6, 8), (6, 8), (6, 8), (5, 9), (5, 9), (5, 4), (9, 8), (11, 10), (11, 10), (11, 10), (4, 10), (11, 10), (11, 10), (11, 10), (9, 10), (11, 10), (11, 10), (11, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (9, 10), (4, 10), (11, 10), (11, 10), (11, 10), (9, 10), (5, 9), (5, 9), (5, 9), (5, 9), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)), ((0, 1), (2, 3)))",-1.521590026,-1.640027088,,0.014027338,,0.272727273,0.727272727,0,4,0,0.4,0.285714286,"[(4, 3), (11, 10), (11, 3), (4, 3), (4, 3), (4, 3), (4, 3), (4, 10), (4, 3), (4, 3), (4, 3), (4, 3), (11, 3), (4, 3), (4, 3), (4, 3), (4, 3), (4, 10), (4, 3), (4, 3), (4, 3), (4, 3), (11, 3), (11, 3), (4, 3), (12, 2), (11, 12), (12, 2), (2, 3), (2, 3), (2, 3), (11, 12), (11, 12), (11, 12), (11, 10), (11, 3), (11, 12), (11, 3), (11, 10), (11, 3), (11, 12), (11, 12), (11, 3), (4, 3), (11, 12), (11, 12), (11, 12), (11, 10), (9, 10), (5, 9), (5, 9), (5, 9), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 10), (4, 3), (9, 10), (9, 10), (9, 10), (5, 9), (12, 2), (13, 12), (13, 12), (13, 12), (11, 12), (13, 12), (13, 12), (13, 12), (13, 12), (12, 2), (11, 12), (12, 2), (13, 12), (12, 2), (11, 12), (12, 2), (13, 12), (13, 12), (12, 2), (13, 12), (13, 12), (13, 12), (11, 12)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)), ((1, 5), (2, 6)))",-1.509502613,-1.737542384,,0.052002137,,0.275409836,0.724590164,0,4,0,0.4,0.285714286,"[(4, 3), (9, 10), (5, 9), (5, 9), (5, 9), (9, 8), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 10), (4, 3), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (9, 10), (9, 10), (9, 10), (5, 9), (4, 10), (11, 10), (11, 10), (11, 10), (9, 10), (11, 10), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (9, 10), (9, 10), (11, 10), (11, 10), (11, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (4, 10), (9, 10), (9, 8), (4, 10), (4, 10), (4, 10), (5, 4), (5, 4), (5, 4), (11, 10), (4, 10), (5, 4), (5, 4), (5, 4), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (9, 10), (9, 10), (9, 10), (5, 9)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)), ((0, 5), (3, 6)))",-1.403924739,-1.669996177,,0.07079401,,0.284210526,0.715789474,0,4,0,0.4,0.285714286,"[(11, 10), (12, 2), (2, 3), (2, 3), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (12, 2), (1, 2), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 12), (11, 10), (11, 12), (11, 12), (11, 12), (11, 3), (4, 3), (4, 3), (4, 3), (12, 2), (13, 12), (13, 12), (13, 12), (11, 12), (13, 12), (13, 12), (13, 12), (13, 12), (12, 2), (11, 12), (12, 2), (13, 12), (12, 2), (11, 12), (12, 2), (13, 12), (13, 12), (12, 2), (1, 2), (13, 12), (13, 12), (13, 12), (11, 12), (11, 3), (11, 3), (11, 3), (11, 12), (11, 3), (11, 3), (11, 3), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (12, 2), (1, 2), (2, 3), (2, 3), (2, 3), (12, 2)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)), ((0, 0), (2, 0)))",-1.582112577,-1.627204924,,0.00203332,,0.262222222,0.737777778,1,3,0.25,0.3,0.285714286,"[(9, 8), (4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (5, 9), (5, 4), (4, 3), (9, 8), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (5, 4), (5, 4), (5, 4), (5, 9), (5, 6), (5, 6), (5, 6), (4, 10), (5, 4), (5, 6), (5, 6), (5, 6), (5, 6), (5, 9), (5, 4), (5, 9), (5, 6), (5, 9), (5, 4), (5, 9), (5, 6), (5, 6), (5, 9), (5, 6), (5, 6), (5, 6), (5, 4), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)), ((1, 0), (3, 0)))",-1.582493762,-1.627389778,,0.002015652,,0.304932735,0.695067265,1,3,0.25,0.3,0.285714286,"[(2, 3), (4, 10), (4, 3), (2, 3), (11, 10), (11, 10), (11, 10), (9, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (4, 3), (2, 3), (4, 10), (9, 10), (4, 10), (4, 10), (4, 10), (11, 3), (11, 3), (11, 3), (4, 3), (4, 10), (4, 10), (4, 10), (9, 10), (4, 10), (9, 10), (4, 10), (4, 10), (4, 10), (4, 3), (4, 10), (4, 10), (4, 10), (9, 10), (4, 10), (4, 10), (4, 3), (2, 3), (2, 3), (2, 3), (2, 3), (5, 4), (9, 10), (5, 9), (5, 9), (5, 9), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (11, 10), (4, 10), (4, 10), (4, 10), (9, 10)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)), ((4, 0), (6, 0)))",-1.583932751,-1.628840305,,0.002016688,,0.267716535,0.732283465,1,3,0.25,0.3,0.285714286,"[(5, 4), (9, 8), (4, 10), (4, 10), (4, 10), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (5, 4), (5, 4), (5, 4), (5, 6), (9, 8), (9, 10), (9, 10), (9, 8), (4, 10), (4, 10), (4, 10), (5, 4), (5, 6), (9, 10), (9, 10), (9, 10), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 4), (5, 6), (5, 4), (5, 4), (5, 4), (5, 9), (4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (5, 4), (5, 4), (5, 4), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 3), (4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (4, 10), (4, 10), (4, 10), (4, 10)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)), ((5, 0), (7, 0)))",-1.58309669,-1.628295333,,0.002042917,,0.282296651,0.717703349,1,3,0.25,0.3,0.285714286,"[(1, 0), (13, 12), (12, 2), (12, 2), (12, 2), (11, 12), (12, 2), (11, 12), (13, 12), (11, 12), (12, 2), (11, 12), (13, 12), (11, 12), (12, 2), (12, 2), (1, 2), (1, 0), (11, 12), (13, 1), (1, 0), (1, 2), (1, 0), (13, 1), (1, 0), (1, 2), (1, 2), (1, 0), (1, 2), (1, 2), (1, 2), (12, 2), (2, 3), (2, 3), (2, 3), (13, 1), (1, 2), (2, 3), (2, 3), (2, 3), (2, 3), (12, 2), (1, 2), (12, 2), (2, 3), (12, 2), (1, 2), (12, 2), (2, 3), (2, 3), (12, 2), (2, 3), (2, 3), (2, 3), (1, 2), (2, 3), (2, 3), (2, 3), (2, 3)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 1), (2, 3)), ((1, 5), (2, 6)))",-1.464455344,-1.736876284,,0.074213169,,0.28313253,0.71686747,0,4,0,0.4,0.285714286,"[(9, 8), (5, 9), (5, 9), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 8), (6, 8), (6, 8), (6, 8), (7, 8), (6, 8), (7, 8), (9, 10), (5, 9), (5, 9), (5, 9), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (7, 8), (9, 8), (9, 8), (9, 8), (6, 8), (9, 10), (9, 8), (9, 8), (9, 8), (9, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 8), (9, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 10), (9, 10), (9, 8), (9, 10), (9, 8), (9, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 10), (9, 10), (9, 8), (9, 10), (9, 10), (9, 8), (6, 8), (6, 8), (6, 8), (5, 6), (11, 10), (4, 10), (5, 4), (5, 6), (9, 10), (9, 10), (9, 10), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 4), (5, 6), (9, 10), (9, 10), (9, 10), (4, 10)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 1), (2, 3)), ((0, 5), (3, 6)))",-1.400288311,-1.669648754,,0.072555048,,0.288888889,0.711111111,0,4,0,0.4,0.285714286,"[(5, 6), (5, 6), (5, 6), (9, 10), (11, 3), (4, 3), (4, 3), (4, 3), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (11, 10), (9, 10), (4, 10), (4, 10), (4, 10), (5, 4), (5, 4), (5, 4), (11, 3), (11, 3), (11, 3), (11, 12), (11, 3), (11, 12), (11, 10), (11, 12), (11, 3), (11, 12), (11, 10), (11, 12), (11, 3), (11, 3), (11, 12), (11, 12), (11, 10), (11, 10), (11, 10), (9, 10), (11, 3), (11, 10), (11, 10), (11, 10), (4, 10), (9, 10), (9, 10), (9, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 10), (9, 10), (5, 9), (5, 6), (5, 6), (5, 6), (4, 10), (5, 4), (5, 6), (5, 6), (5, 6), (5, 6), (5, 9), (5, 4), (5, 9), (5, 6), (5, 9), (5, 4), (5, 9), (5, 6), (5, 6), (5, 9), (5, 6), (5, 6), (5, 6), (5, 4)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 1), (2, 3)), ((0, 0), (2, 0)))",-1.552211863,-1.62689767,,0.00557797,,0.294117647,0.705882353,1,3,0.25,0.3,0.285714286,"[(4, 10), (9, 10), (9, 10), (9, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (11, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 10), (9, 10), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 10), (4, 3), (5, 4), (5, 4), (5, 4), (4, 10), (11, 3), (2, 3), (2, 3), (2, 3), (4, 3), (11, 3), (11, 3), (11, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (4, 3), (2, 3), (11, 3), (11, 3), (11, 3), (4, 3), (2, 3), (2, 3), (2, 3), (2, 3)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 1), (2, 3)), ((1, 0), (3, 0)))",-1.553532963,-1.62714192,,0.005418279,,0.261538462,0.738461538,1,3,0.25,0.3,0.285714286,"[(5, 6), (9, 10), (5, 9), (5, 6), (4, 10), (4, 10), (4, 10), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 9), (5, 6), (5, 4), (5, 4), (5, 4), (4, 3), (4, 3), (4, 3), (9, 10), (9, 10), (9, 10), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (6, 8), (9, 10), (9, 10), (9, 10), (5, 9), (5, 4), (5, 6), (6, 8), (5, 6), (5, 6), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (5, 9), (5, 6), (5, 9), (5, 4), (5, 9), (5, 6), (5, 6), (5, 9), (5, 6), (5, 6), (5, 6), (5, 4), (5, 6), (5, 6), (5, 6), (5, 6)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 1), (2, 3)), ((4, 0), (6, 0)))",-1.553542502,-1.628341326,,0.005594864,,0.276595745,0.723404255,1,3,0.25,0.3,0.285714286,"[(2, 3), (13, 12), (13, 1), (13, 1), (13, 1), (1, 2), (2, 3), (12, 2), (2, 3), (1, 2), (2, 3), (12, 2), (2, 3), (1, 2), (1, 2), (2, 3), (1, 2), (1, 2), (1, 2), (13, 12), (13, 12), (13, 12), (11, 12), (12, 2), (11, 12), (13, 12), (11, 12), (12, 2), (11, 12), (13, 12), (11, 12), (12, 2), (12, 2), (11, 12), (11, 3), (13, 12), (13, 12), (13, 12), (12, 2), (1, 2), (1, 2), (1, 2), (1, 2), (11, 12), (11, 12), (11, 12), (11, 10), (11, 3), (11, 3), (11, 3), (11, 3), (11, 12), (11, 10), (11, 12), (11, 3), (11, 12), (11, 10), (4, 10), (4, 10), (4, 10), (11, 12), (11, 3), (11, 3), (4, 3), (11, 12)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 1), (2, 3)), ((5, 0), (7, 0)))",-1.553930757,-1.627718091,,0.005444571,,0.286956522,0.713043478,1,3,0.25,0.3,0.285714286,"[(2, 3), (4, 3), (4, 3), (4, 3), (9, 10), (11, 3), (2, 3), (11, 3), (4, 3), (11, 3), (2, 3), (11, 3), (4, 3), (11, 3), (2, 3), (2, 3), (11, 3), (2, 3), (2, 3), (2, 3), (11, 3), (11, 3), (11, 3), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (4, 3), (4, 3), (4, 3), (9, 10), (11, 10), (11, 10), (9, 10), (9, 10), (9, 8), (9, 8), (9, 8), (9, 8), (4, 10), (11, 3), (4, 3), (4, 3), (4, 3), (5, 4), (4, 3), (4, 3), (4, 3), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 3), (4, 10), (4, 3), (4, 3), (4, 3), (5, 4)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((1, 5), (2, 6)), ((0, 5), (3, 6)))",-1.377017243,-1.747283307,,0.137096958,,0.284789644,0.715210356,0,4,0,0.4,0.285714286,"[(5, 6), (7, 8), (4, 10), (5, 4), (5, 6), (5, 6), (5, 6), (4, 10), (5, 4), (5, 6), (5, 6), (5, 6), (4, 10), (5, 4), (5, 6), (5, 6), (5, 6), (4, 10), (5, 4), (5, 6), (5, 6), (5, 6), (4, 10), (5, 4), (5, 4), (5, 9), (5, 9), (5, 9), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (9, 8), (7, 8), (7, 8), (9, 8), (9, 8), (9, 8), (6, 8), (5, 6), (4, 10), (5, 4), (5, 4), (5, 4), (5, 9), (5, 4), (5, 9), (5, 6), (5, 9), (5, 4), (5, 9), (5, 6), (5, 9), (5, 4), (5, 4), (5, 9), (5, 4), (5, 4), (5, 4), (5, 6), (4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (5, 4), (5, 4), (5, 4), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (5, 4), (4, 10), (5, 4), (5, 4), (5, 4), (4, 3)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((1, 5), (2, 6)), ((0, 0), (2, 0)))",-1.528111624,-1.732453673,,0.041755673,,0.292792793,0.707207207,1,3,0.25,0.3,0.285714286,"[(6, 8), (9, 10), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (5, 9), (5, 9), (5, 9), (5, 6), (6, 8), (5, 6), (5, 6), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (5, 9), (5, 6), (5, 9), (5, 4), (5, 9), (5, 6), (5, 6), (5, 9), (5, 6), (5, 6), (5, 6), (5, 4), (4, 3), (11, 10), (9, 10), (11, 3), (11, 3), (11, 3), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (11, 10), (9, 10), (9, 8), (9, 8), (9, 8), (9, 8), (4, 10), (4, 10), (4, 10), (11, 10)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((1, 5), (2, 6)), ((1, 0), (3, 0)))",-1.523770281,-1.731691428,,0.043231203,,0.271929825,0.728070175,1,3,0.25,0.3,0.285714286,"[(5, 9), (5, 4), (5, 4), (5, 4), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 4), (5, 6), (11, 10), (4, 10), (4, 10), (4, 10), (11, 10), (11, 10), (11, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (11, 10), (4, 10), (5, 4), (11, 10), (11, 10), (11, 10), (9, 10), (9, 8), (6, 8), (6, 8), (6, 8), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (6, 8), (9, 8), (9, 8), (9, 8), (9, 8)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((1, 5), (2, 6)), ((4, 0), (6, 0)))",-1.526481838,-1.731644365,,0.042091663,,0.268398268,0.731601732,1,3,0.25,0.3,0.285714286,"[(5, 4), (9, 8), (6, 8), (6, 8), (6, 8), (5, 6), (5, 4), (7, 8), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (6, 8), (6, 8), (6, 8), (7, 8), (7, 8), (7, 8), (7, 8), (6, 8), (9, 8), (6, 8), (7, 8), (6, 8), (9, 8), (6, 8), (7, 8), (7, 8), (6, 8), (5, 6), (7, 8), (7, 8), (7, 8), (9, 8), (9, 10), (4, 10), (4, 10), (4, 10), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 4), (5, 6), (5, 9), (5, 9), (5, 9), (5, 4), (9, 8), (9, 8), (9, 8), (9, 8)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((1, 5), (2, 6)), ((5, 0), (7, 0)))",-1.522804657,-1.732052504,,0.043784662,,0.287553648,0.712446352,1,3,0.25,0.3,0.285714286,"[(7, 8), (4, 10), (9, 10), (9, 10), (9, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (5, 4), (5, 4), (5, 4), (5, 6), (5, 6), (5, 6), (11, 10), (9, 10), (9, 10), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (9, 8), (7, 8), (7, 8), (5, 9), (5, 9), (5, 9), (5, 6), (5, 6), (5, 9), (11, 10), (9, 10), (9, 10), (9, 10), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (9, 10), (9, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (7, 8), (7, 8), (7, 8), (7, 8)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 5), (3, 6)), ((0, 0), (2, 0)))",-1.382824945,-1.642769983,,0.067571423,,0.274509804,0.725490196,1,3,0.25,0.3,0.285714286,"[(4, 3), (5, 9), (9, 8), (9, 8), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (7, 8), (7, 8), (7, 8), (6, 8), (9, 10), (5, 9), (5, 4), (5, 4), (5, 4), (4, 3), (9, 8), (6, 8), (7, 8), (6, 8), (9, 8), (6, 8), (7, 8), (6, 8), (9, 8), (9, 8), (6, 8), (7, 8), (7, 8), (7, 8), (9, 8), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 3), (4, 10), (4, 3), (4, 3), (4, 3), (5, 4), (5, 6), (5, 6), (5, 6), (5, 6)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 5), (3, 6)), ((1, 0), (3, 0)))",-1.38211506,-1.642709352,,0.067909385,,0.279069767,0.720930233,1,3,0.25,0.3,0.285714286,"[(4, 3), (9, 8), (5, 9), (5, 9), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 8), (7, 8), (7, 8), (7, 8), (6, 8), (7, 8), (6, 8), (5, 9), (5, 9), (5, 9), (5, 4), (5, 4), (5, 4), (5, 4), (9, 8), (6, 8), (7, 8), (6, 8), (9, 8), (6, 8), (7, 8), (7, 8), (6, 8), (7, 8), (7, 8), (7, 8), (9, 8), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (5, 4), (4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (9, 10)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 5), (3, 6)), ((4, 0), (6, 0)))",-1.386520468,-1.643006322,,0.065784993,,0.292682927,0.707317073,1,3,0.25,0.3,0.285714286,"[(2, 3), (5, 4), (11, 10), (13, 12), (11, 12), (11, 10), (11, 10), (11, 10), (13, 12), (11, 12), (11, 10), (11, 10), (11, 10), (13, 12), (11, 12), (11, 10), (11, 10), (11, 10), (13, 12), (11, 12), (11, 10), (11, 10), (11, 10), (13, 12), (11, 12), (11, 12), (11, 3), (11, 3), (11, 3), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (4, 3), (5, 4), (11, 12), (13, 12), (12, 2), (13, 12), (11, 12), (13, 12), (12, 2), (13, 12), (11, 12), (11, 12), (11, 3), (11, 3), (11, 3), (2, 3), (11, 10), (13, 12), (11, 12), (11, 12), (11, 12), (11, 12)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 5), (3, 6)), ((5, 0), (7, 0)))",-1.381434959,-1.642497734,,0.068153773,,0.292682927,0.707317073,1,3,0.25,0.3,0.285714286,"[(2, 3), (5, 4), (11, 10), (13, 12), (11, 12), (11, 10), (11, 10), (11, 10), (13, 12), (11, 12), (11, 10), (11, 10), (11, 10), (13, 12), (11, 12), (11, 10), (11, 10), (11, 10), (13, 12), (11, 12), (11, 10), (11, 10), (11, 10), (13, 12), (11, 12), (11, 12), (11, 3), (11, 3), (11, 3), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (4, 3), (5, 4), (11, 12), (13, 12), (12, 2), (13, 12), (11, 12), (13, 12), (12, 2), (13, 12), (11, 12), (11, 12), (11, 3), (11, 3), (11, 3), (2, 3), (4, 3), (4, 3), (4, 3), (4, 3), (11, 10), (13, 12)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 0), (2, 0)), ((1, 0), (3, 0)))",-1.627653073,-1.627653073,,0,,0.277108434,0.722891566,2,2,0.5,0.2,0.285714286,"[(1, 2), (11, 12), (12, 2), (11, 12), (13, 1), (13, 1), (13, 1), (13, 12), (11, 12), (12, 2), (11, 12), (13, 12), (11, 12), (12, 2), (12, 2), (1, 2), (1, 2), (1, 2), (2, 3), (1, 2), (2, 3), (11, 12), (13, 12), (13, 12), (13, 12), (12, 2), (2, 3), (1, 2), (2, 3), (12, 2), (2, 3), (1, 2), (1, 2), (2, 3), (4, 3), (4, 3), (4, 3), (4, 3), (13, 1), (13, 1), (13, 1), (13, 12), (11, 12), (11, 12), (11, 12), (11, 12)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 0), (2, 0)), ((4, 0), (6, 0)))",-1.635124929,-1.635124929,,0,,0.269005848,0.730994152,2,2,0.5,0.2,0.285714286,"[(2, 3), (11, 10), (12, 2), (12, 2), (12, 2), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (11, 3), (11, 3), (11, 3), (11, 10), (11, 10), (11, 10), (12, 2), (12, 2), (1, 2), (11, 12), (11, 3), (11, 10), (11, 3), (11, 12), (11, 3), (11, 10), (11, 3), (11, 12), (11, 12), (11, 3), (4, 3), (4, 3), (4, 3), (4, 3), (11, 10), (11, 10), (11, 10), (11, 12), (12, 2), (12, 2), (12, 2), (12, 2)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)), ((0, 0), (2, 0)), ((5, 0), (7, 0)))",-1.635111909,-1.635111909,,0,,0.269005848,0.730994152,2,2,0.5,0.2,0.285714286,"[(4, 3), (9, 8), (9, 10), (9, 10), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (5, 9), (9, 8), (9, 8), (5, 9), (9, 8), (9, 8), (9, 8), (5, 9), (5, 9), (5, 9), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (5, 4), (5, 4), (5, 4), (5, 6), (5, 6), (5, 6), (5, 6), (4, 10), (11, 3), (11, 3), (11, 3), (11, 3)]"
