Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff,diff_rem,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((5, 0), (7, 0)))",-1.721821102,-2.126215782,-2.118064487,0.163535057,0.15700882,0.288343558,0.711656442,0.1875,"[(4, 10), (11, 10), (11, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (4, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (9, 8), (9, 8), (9, 8), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (9, 10), (4, 10), (4, 10), (4, 10), (4, 10)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((0, 5), (2, 6)))",-1.433377902,-2.101091725,-2.099950833,0.445841749,0.444319472,0.28458498,0.71541502,0.1875,"[(9, 10), (11, 10), (11, 10), (11, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (11, 10), (4, 10), (4, 3), (11, 10), (11, 10), (11, 10), (9, 10), (5, 9), (5, 9), (5, 9), (9, 10), (5, 9), (5, 9), (5, 9), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 10), (4, 3), (5, 4), (5, 4), (5, 4), (5, 6), (4, 10), (9, 10), (9, 10), (9, 10), (9, 8), (5, 9), (5, 6), (9, 8), (9, 8), (9, 8), (5, 9), (5, 6), (5, 6), (5, 6), (5, 6), (6, 8), (5, 6), (5, 6), (5, 6), (5, 6), (5, 9), (5, 6), (9, 8), (9, 8), (9, 8), (5, 9), (5, 9), (5, 6), (9, 8)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((0, 5), (3, 6)))",-1.405588169,-2.103311829,-2.100913978,0.486818306,0.483477981,0.299065421,0.700934579,0.1875,"[(4, 3), (5, 4), (5, 4), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 3), (4, 10), (4, 3), (4, 3), (4, 3), (5, 4), (5, 9), (5, 9), (5, 9), (5, 4), (5, 9), (5, 9), (5, 9), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (5, 9), (5, 9), (5, 9), (11, 10), (4, 10), (4, 10), (5, 4), (5, 6), (5, 6), (5, 6), (5, 4), (5, 9), (5, 9), (5, 9), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (4, 10), (11, 10), (9, 10), (9, 10), (9, 10), (4, 10)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((0, 0), (2, 0)))",-1.659663154,-2.101091714,-2.10044867,0.194859174,0.194291871,0.273255814,0.726744186,0.1875,"[(6, 8), (6, 8), (6, 8), (6, 8), (9, 10), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 10), (9, 10), (4, 10), (4, 3), (4, 3), (4, 3), (4, 10), (4, 3), (4, 3), (4, 3), (11, 12), (11, 10), (11, 12), (11, 3), (11, 12), (11, 10), (11, 12), (11, 3), (11, 12), (11, 10), (11, 10), (11, 12), (11, 3), (11, 3), (11, 3), (11, 10)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((1, 0), (3, 0)))",-1.659190886,-2.101091731,-2.099976383,0.195276357,0.194291854,0.268817204,0.731182796,0.1875,"[(11, 12), (13, 1), (13, 12), (13, 1), (13, 12), (13, 12), (13, 12), (11, 12), (13, 12), (13, 12), (13, 12), (13, 1), (13, 12), (13, 1), (13, 12), (13, 12), (13, 12), (11, 12), (13, 12), (13, 12), (13, 12), (13, 1), (13, 12), (13, 12), (11, 12), (12, 2), (13, 1), (1, 0), (13, 12), (13, 12), (13, 12), (13, 1), (1, 0), (1, 2), (1, 0), (13, 1), (1, 0), (1, 2), (1, 0), (13, 1), (13, 1), (1, 0), (1, 2), (1, 2), (1, 2), (13, 1), (1, 0), (1, 0), (1, 0), (1, 0)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((4, 0), (6, 0)))",-1.659719974,-2.10109972,-2.100505478,0.19481608,0.194291861,0.291925466,0.708074534,0.1875,"[(9, 10), (11, 3), (4, 3), (4, 3), (4, 3), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (11, 10), (9, 10), (5, 9), (11, 10), (11, 10), (11, 10), (4, 10), (9, 10), (9, 10), (9, 10), (9, 8), (9, 10), (9, 10), (9, 10), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (9, 10), (5, 9), (9, 10), (9, 10), (9, 10), (9, 8), (4, 10), (4, 10), (4, 10), (4, 10)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((5, 0), (7, 0)))",-1.659378561,-2.101094473,-2.100164057,0.195112947,0.194291853,0.299363057,0.700636943,0.1875,"[(2, 3), (11, 10), (4, 10), (4, 10), (4, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (11, 3), (2, 3), (1, 2), (11, 3), (11, 3), (11, 3), (4, 3), (11, 3), (11, 3), (11, 3), (11, 12), (11, 3), (11, 3), (11, 3), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (2, 3), (1, 2), (12, 2), (12, 2), (12, 2), (2, 3), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((4, 5), (6, 7)), ((0, 5), (2, 6)), ((0, 5), (3, 6)))",-1.39636775,-2.103311826,-2.100920702,0.499769927,0.496394862,0.297435897,0.702564103,0.1875,"[(4, 10), (11, 10), (11, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (4, 10), (9, 10), (9, 8), (11, 3), (11, 3), (11, 3), (4, 3), (5, 4), (4, 10), (4, 10), (4, 10), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (5, 4), (5, 4), (5, 4), (9, 8), (9, 10), (9, 10), (9, 8), (9, 10), (9, 10), (9, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (11, 10), (4, 10), (4, 10), (4, 10), (9, 10)]"
"(((4, 5), (6, 7)), ((0, 5), (2, 6)), ((0, 0), (2, 0)))",-1.655777304,-2.101091743,-2.099978421,0.19830495,0.197314632,0.281437126,0.718562874,0.1875,"[(11, 12), (11, 3), (11, 3), (11, 3), (11, 10), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 3), (11, 10), (9, 10), (11, 3), (11, 3), (11, 3), (11, 12), (11, 3), (11, 3), (11, 3), (4, 3), (11, 3), (11, 3), (11, 3), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (11, 10), (9, 10), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (9, 10), (9, 10), (9, 10)]"
"(((4, 5), (6, 7)), ((0, 5), (2, 6)), ((1, 0), (3, 0)))",-1.656284996,-2.101091707,-2.100486112,0.19785301,0.197314631,0.267045455,0.732954545,0.1875,"[(5, 4), (6, 8), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (4, 3), (5, 6), (5, 6), (5, 6), (5, 9), (9, 10), (9, 10), (9, 10), (5, 9), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (5, 9), (11, 12), (11, 12), (11, 12), (11, 12)]"
